Category,Multi Asset Allocation,Mutual Fund,Scheme Name,Scheme Code,Primary Benchmark (Most Common)
Debt Scheme,Liquid Fund,quant,quant Liquid Fund - Growth Option - Regular Plan,103225,NIFTY Liquid Index
Debt Scheme,Liquid Fund,quant,quant Liquid Fund - Monthly IDCW Option - Regular Plan,103228,NIFTY Liquid Index
Debt Scheme,Liquid Fund,quant,quant Liquid Fund - Weekly IDCW Option - Regular Plan,103227,NIFTY Liquid Index
Debt Scheme,Liquid Fund,quant,quant Liquid Fund-Daily IDCW Option - Regular Plan,103226,NIFTY Liquid Index
Debt Scheme,Liquid Fund,quant,quant Liquid Fund-Unclaimed Dividend Investor Education Plan-Growth Option,148513,NIFTY Liquid Index
Debt Scheme,Liquid Fund,quant,quant Liquid Fund-Unclaimed Dividend-Growth Option,148510,NIFTY Liquid Index
Debt Scheme,Liquid Fund,quant,quant Liquid Fund-Unclaimed Redemption Investor Education Plan-Growth Option,148511,NIFTY Liquid Index
Debt Scheme,Liquid Fund,quant,quant Liquid Fund-Unclaimed Redemption Plan-Growth Option,148512,NIFTY Liquid Index
Debt Scheme,Gilt Fund,quant,quant Gilt Fund - Growth Option - Regular Plan,151230,NIFTY All Duration G-Sec Index
Debt Scheme,Gilt Fund,quant,quant Gilt Fund - IDCW Option - Regular Plan,151231,NIFTY All Duration G-Sec Index
Hybrid Scheme,Aggressive Hybrid Fund,quant,quant Aggressive Hybrid Fund - Growth Option - Regular Plan,101070,NIFTY 50 Hybrid Composite Debt 65:35 Index
Hybrid Scheme,Aggressive Hybrid Fund,quant,quant Aggressive Hybrid Fund-IDCW Option - Regular Plan,101069,NIFTY 50 Hybrid Composite Debt 65:35 Index
Hybrid Scheme,Dynamic Asset Allocation or Balanced Advantage,quant,quant Dynamic Asset Allocation Fund - Growth Option - Regular Plan,151714,NIFTY 50 Hybrid Composite Debt 50:50 Index
Hybrid Scheme,Dynamic Asset Allocation or Balanced Advantage,quant,quant Dynamic Asset Allocation Fund - IDCW Option - Regular Plan,151715,NIFTY 50 Hybrid Composite Debt 50:50 Index
Hybrid Scheme,Multi Asset Allocation,quant,quant Multi Asset Allocation Fund - IDCW Option - Regular Plan,101071,65% NIFTY 50 (Equity) + 25% NIFTY Composite Debt (Debt) + 10% Domestic Gold Price
Hybrid Scheme,Multi Asset Allocation,quant,quant Multi Asset Allocation Fund-GROWTH OPTION - Regular Plan,101072,65% NIFTY 50 (Equity) + 25% NIFTY Composite Debt (Debt) + 10% Domestic Gold Price
Hybrid Scheme,Arbitrage Fund,quant,quant Arbitrage Fund - Growth Option - Regular Plan,153428,NIFTY 50 Arbitrage Index
Hybrid Scheme,Arbitrage Fund,quant,quant Arbitrage Fund - IDCW Option - Regular Plan,153429,NIFTY 50 Arbitrage Index
Hybrid Scheme,Equity Savings,quant,quant Equity Savings Fund - Growth Option - Regular Plan,153707,NIFTY Equity Savings Index
Hybrid Scheme,Equity Savings,quant,quant Equity Savings Fund - IDCW Option - Regular Plan,153708,NIFTY Equity Savings Index
Equity Scheme,Flexi Cap Fund,quant,quant Flexi Cap Fund - Growth Option - Regular Plan,109830,NIFTY 500 TRI
Equity Scheme,Flexi Cap Fund,quant,quant Flexi Cap Fund - IDCW Option - Regular Plan,109831,NIFTY 500 TRI
Equity Scheme,Small Cap Fund,QUANTUM,QUANTUM SMALL CAP FUND - REGULAR PLAN GROWTH OPTION,152108,NIFTY Smallcap 250 TRI
Equity Scheme,Value Fund,Quantum,Quantum Value Fund - Regular Plan Growth Option,141068,NIFTY 500 TRI
Equity Scheme,Value Fund,Quantum,Quantum Value Fund - Regular Plan IDCW,141069,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,QUANTUM,QUANTUM ESG BEST IN CLASS STRATEGY FUND - REGULAR PLAN - GROWTH OPTION,147371,NIFTY 100 ESG TRI
Equity Scheme,Sectoral/ Thematic,Quantum,Quantum Ethical Fund - Regular Plan Growth Option,153095,NIFTY 500 TRI
Equity Scheme,ELSS,Quantum,Quantum ELSS Tax Saver Fund - Regular Plan Growth Option,141070,NIFTY 500 TRI
Equity Scheme,ELSS,Quantum,Quantum ELSS Tax Saver Fund - Regular Plan IDCW,141071,NIFTY 500 TRI
Debt Scheme,Liquid Fund,Quantum,Quantum Liquid Fund - Regular Plan Daily IDCW,141065,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Quantum,Quantum Liquid Fund - Regular Plan Growth Option,141066,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Quantum,Quantum Liquid Fund - Regular Plan Monthly IDCW,141067,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Quantum,Quantum Liquid Fund - Unclaimed IDCW Plan Above 3 years,152299,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Quantum,Quantum Liquid Fund - Unclaimed IDCW Plan Below 3 years,152298,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Quantum,Quantum Liquid Fund - Unclaimed Redemption Plan Above 3 years,152301,NIFTY Liquid Index
Debt Scheme,Liquid Fund,Quantum,Quantum Liquid Fund - Unclaimed Redemption Plan Below 3 years,152300,NIFTY Liquid Index
Debt Scheme,Dynamic Bond,Quantum,Quantum Dynamic Bond Fund - Regular Plan Growth Option,141061,NIFTY Composite Debt Index (A-III)
Debt Scheme,Dynamic Bond,Quantum,Quantum Dynamic Bond Fund - Regular Plan Monthly IDCW,141060,NIFTY Composite Debt Index (A-III)
Hybrid Scheme,Multi Asset Allocation,Quantum,Quantum Multi Asset Allocation Fund - Regular Plan Growth Option,152475,65% NIFTY 50 (Equity) + 25% NIFTY Composite Debt (Debt) + 10% Domestic Gold Price
Other Scheme,Gold ETF,Quantum,Quantum Gold Fund,107693,Domestic Price of Gold
Other Scheme,Other  ETFs,Quantum,Quantum Nifty 50 ETF,108479,Nifty 500 TRI
Other Scheme,FoF Domestic,Quantum,Quantum Diversified Equity All Cap Active FOF - Regular Plan Growth Option,141063,Nifty 50 Arbitrage Index
Other Scheme,FoF Domestic,Quantum,Quantum Diversified Equity All Cap Active FOF - Regular Plan IDCW,141062,Nifty 50 Arbitrage Index
Other Scheme,FoF Domestic,Quantum,Quantum Gold Savings Fund - Regular Plan Growth Option,141064,Domestic Price of Gold
Other Scheme,FoF Domestic,Quantum,Quantum Multi Asset Active FOF - Regular Plan Growth Option,141072,Nifty 50 Arbitrage Index
Other Scheme,FoF Domestic,Quantum,Quantum Nifty 50 ETF Fund of Fund - Regular Plan - Growth,150389,Nifty 50 Arbitrage Index
Equity Scheme,Multi Cap Fund,Samco,Samco Multi Cap Fund - Regular Plan - Growth,152848,NIFTY 500 Multicap 50:25:25 TRI
Equity Scheme,Large Cap Fund,Samco,Samco Large Cap Fund - Regular Plan - Growth Option,153238,NIFTY 100 TRI
Equity Scheme,Large & Mid Cap Fund,Samco,Samco Large & Mid Cap Fund - Regular Plan - Growth Option,153533,NIFTY LargeMidcap 250 TRI
Equity Scheme,Sectoral/ Thematic,Samco,Samco Active Momentum Fund - Regular Plan - Growth Option,151752,NIFTY 200 Momentum 30 TRI
Equity Scheme,Sectoral/ Thematic,Samco,Samco Special Opportunities Fund - Regular Plan - Growth,152587,NIFTY 500 TRI
Equity Scheme,ELSS,Samco,Samco ELSS Tax Saver Fund - Regular Plan - Growth Option,150839,NIFTY 500 TRI
Debt Scheme,Overnight Fund,Samco,Samco Overnight Fund - Regular Plan - Growth Option,150632,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,Samco,Samco Overnight Fund - Unclaimed Redemption Upto 3 years,153021,NIFTY 1D Rate Index
Hybrid Scheme,Dynamic Asset Allocation or Balanced Advantage,Samco,Samco Dynamic Asset Allocation Fund - Regular Plan - Growth Option,152187,NIFTY 50 Hybrid Composite Debt 50:50 Index
Hybrid Scheme,Dynamic Asset Allocation or Balanced Advantage,Samco,Samco Dynamic Asset Allocation Fund - Regular Plan - IDCW Option,152185,NIFTY 50 Hybrid Composite Debt 50:50 Index
Hybrid Scheme,Multi Asset Allocation,Samco,Samco Multi Asset Allocation Fund - Regular Plan - Growth,153093,65% NIFTY 50 (Equity) + 25% NIFTY Composite Debt (Debt) + 10% Domestic Gold Price
Hybrid Scheme,Arbitrage Fund,Samco,Samco Arbitrage Fund - Regular Plan - Growth,153091,NIFTY 50 Arbitrage Index
Equity Scheme,Flexi Cap Fund,Samco,Samco Flexi Cap Fund - Regular Plan - Growth Option,149449,NIFTY 500 TRI
Equity Scheme,Multi Cap Fund,SBI,SBI Multicap Fund- Regular Plan- Growth Option,149886,NIFTY 500 Multicap 50:25:25 TRI
Equity Scheme,Multi Cap Fund,SBI,SBI Multicap Fund- Regular Plan- Income Distribution cum Capital Withdrawal Option  IDCW,149883,NIFTY 500 Multicap 50:25:25 TRI
Equity Scheme,Large Cap Fund,SBI,SBI Large Cap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,103616,NIFTY 100 TRI
Equity Scheme,Large Cap Fund,SBI,SBI Large Cap FUND-REGULAR PLAN GROWTH,103504,NIFTY 100 TRI
Equity Scheme,Large & Mid Cap Fund,SBI,SBI Large & Midcap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,101530,NIFTY LargeMidcap 250 TRI
Equity Scheme,Large & Mid Cap Fund,SBI,SBI LARGE & MIDCAP FUND- REGULAR PLAN -Growth,103024,NIFTY LargeMidcap 250 TRI
Equity Scheme,Mid Cap Fund,SBI,SBI MIDCAP FUND - REGULAR PLAN - GROWTH,102941,NIFTY Midcap 150 TRI
Equity Scheme,Mid Cap Fund,SBI,SBI Midcap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,102942,NIFTY Midcap 150 TRI
Equity Scheme,Small Cap Fund,SBI,SBI Small Cap Fund - Regular Plan - Growth,125494,NIFTY Smallcap 250 TRI
Equity Scheme,Small Cap Fund,SBI,SBI Small Cap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,125495,NIFTY Smallcap 250 TRI
Equity Scheme,Dividend Yield Fund,SBI,SBI Dividend Yield Fund - Regular Plan - Growth,151476,NIFTY 500 TRI
Equity Scheme,Dividend Yield Fund,SBI,SBI Dividend Yield Fund - Regular Plan - Income Distribution cum Capital Withdrawal  IDCW  Option,151477,NIFTY 500 TRI
Equity Scheme,Contra Fund,SBI,SBI Contra Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,100915,NIFTY 500 TRI
Equity Scheme,Contra Fund,SBI,SBI CONTRA FUND - REGULAR PLAN -GROWTH,102414,NIFTY 500 TRI
Equity Scheme,Focused Fund,SBI,SBI Focused Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,102765,NIFTY 500 TRI
Equity Scheme,Focused Fund,SBI,SBI FOCUSED FUND - REGULAR PLAN -GROWTH,102756,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Automotive Opportunities Fund - Regular Plan - Growth,152658,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Automotive Opportunities Fund - Regular Plan - Income Distribution Cum Capital Withdrawal Option,152656,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI BANKING & FINANCIAL SERVICES FUND - REGULAR PLAN - GROWTH,133858,NIFTY Financial Services TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Banking & Financial Services Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,133860,NIFTY Financial Services TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI COMMA Fund - REGULAR PLAN - Growth,103145,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Comma Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,103146,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI CONSUMPTION OPPORTUNITIES FUND - REGULAR - GROWTH,120576,NIFTY India Consumption TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Consumption Opportunities Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,100645,NIFTY India Consumption TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Energy Opportunities Fund - Regular Plan - Growth,152418,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Energy Opportunities Fund - Regular Plan - Income Distribution Cum Capital Withdrawal Option,152419,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Equity Minimum Variance Fund - Regular Plan - Growth,146644,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Equity Minimum Variance Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,146641,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI ESG Exclusionary Strategy Fund - Regular Plan - Growth,104523,NIFTY 100 ESG TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI ESG Exclusionary Strategy Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,101295,NIFTY 100 ESG TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Healthcare Opportunities Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,100644,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI HEALTHCARE OPPORTUNITIES FUND - REGULAR PLAN -GROWTH,102823,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI INFRASTRUCTURE FUND -  REGULAR PLAN - GROWTH,106096,NIFTY Infrastructure TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Infrastructure Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,106095,NIFTY Infrastructure TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Innovative Opportunities Fund - Regular Plan - Growth,152774,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Innovative Opportunities Fund - Regular Plan - Income Distribution Cum Capital Withdrawal Option,152775,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI MNC Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,103114,NIFTY MNC TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI MNC FUND - REGULAR PLAN -GROWTH,103034,NIFTY MNC TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI PSU Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,112923,S&P BSE PSU TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI PSU Fund - REGULAR PLAN -Growth,113099,S&P BSE PSU TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Quant Fund- Regular Plan- Growth,153153,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Quant Fund- Regular Plan- Income Distribution Cum Capital Withdrawal Option  IDCW,153152,NIFTY 500 TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI TECHNOLOGY OPPORTUNITIES FUND - REGULAR PLAN - GROWTH,120577,NIFTY IT TRI
Equity Scheme,Sectoral/ Thematic,SBI,SBI Technology Opportunities Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,100643,NIFTY IT TRI
Equity Scheme,ELSS,SBI,SBI ELSS Tax Saver Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,103883,NIFTY 500 TRI
Equity Scheme,ELSS,SBI,SBI ELSS Tax Saver FUND - REGULAR PLAN- GROWTH,105628,NIFTY 500 TRI
Debt Scheme,Overnight Fund,SBI,SBI Overnight Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option  IDCW,114297,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,SBI,SBI OVERNIGHT FUND - REGULAR PLAN - GROWTH,101206,NIFTY 1D Rate Index
Debt Scheme,Overnight Fund,SBI,SBI Overnight Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option  IDCW,103140,NIFTY 1D Rate Index
Debt Scheme,Liquid Fund,SBI,SBI Liquid Fund - Institutional - Growth,105274,NIFTY Liquid Index
Debt Scheme,Liquid Fund,SBI,SBI Liquid Fund - Institutional Daily Income Distribution cum Capital Withdrawal Option  IDCW,105275,NIFTY Liquid Index
Debt Scheme,Liquid Fund,SBI,SBI Liquid Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option  IDCW,105281,NIFTY Liquid Index
Debt Scheme,Liquid Fund,SBI,SBI Liquid Fund - Regular Plan - Fortnightly Income Distribution cum Capital Withdrawal Option  IDCW,105283,NIFTY Liquid Index
Debt Scheme,Liquid Fund,SBI,SBI Liquid Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option  IDCW,105282,NIFTY Liquid Index
Debt Scheme,Liquid Fund,SBI,SBI Liquid Fund - REGULAR PLAN -Growth,105280,NIFTY Liquid Index
Debt Scheme,Ultra Short Duration Fund,SBI,SBI Magnum Ultra Short Duration Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option  IDCW,105080,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Ultra Short Duration Fund,SBI,SBI MAGNUM ULTRA SHORT DURATION FUND - REGULAR PLAN - GROWTH,100641,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Ultra Short Duration Fund,SBI,SBI Magnum Ultra Short Duration Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option  IDCW,103884,NIFTY Ultra Short Duration Debt Index
Debt Scheme,Low Duration Fund,SBI,SBI Magnum Low Duration Fund - Regular Plan - Daily Income Distribution cum Capital Withdrawal Option  IDCW,106213,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,SBI,SBI Magnum Low Duration Fund - Regular Plan - Fornightly Income Distribution cum Capital Withdrawal Option  IDCW,106215,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,SBI,SBI MAGNUM LOW DURATION FUND - REGULAR PLAN - GROWTH,106212,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,SBI,SBI Magnum Low Duration Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option  IDCW,106216,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,SBI,SBI Magnum Low Duration Fund - Regular Plan - Weekly Income Distribution cum Capital Withdrawal Option  IDCW,106214,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,SBI,SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Daily Income Distribution cum Capital Withdrawal Option  IDCW,106221,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,SBI,SBI Short Horizon Debt Fund - Ultra Short Term Fund - Institutional Plan - Growth,106217,NIFTY Low Duration Debt Index
Debt Scheme,Low Duration Fund,SBI,SBI Short Horizon Debt Fund - Ultra Short Term Fund- Institutional Plan - Weekly Income Distribution cum Capital Withdrawal Option  IDCW,106222,NIFTY Low Duration Debt Index
Debt Scheme,Money Market Fund,SBI,SBI  SAVINGS FUND - REGULAR PLAN - GROWTH,102503,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,SBI,SBI Savings Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,102504,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,SBI,SBI Savings Fund - Regular Plan Daily Income Distribution cum Capital Withdrawal Option  IDCW,114348,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Money Market Fund,SBI,SBI Savings Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option  IDCW,102860,NIFTY Money Market Index (A-I / B-I)
Debt Scheme,Short Duration Fund,SBI,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Fortnightly Income Distribution cum Capital Withdrawal Option  IDCW,106230,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,SBI,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Monthly Income Distribution cum Capital Withdrawal Option  IDCW,106229,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,SBI,SBI Short Horizon Debt Fund - Short Term Fund - Retail Dividend - Weekly Income Distribution cum Capital Withdrawal Option  IDCW,106228,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,SBI,SBI SHORT HORIZON DEBT FUND-SHORT TERM FUND - RETAIL - GROWTH,106227,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,SBI,SBI Short Term Debt Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option  IDCW,106233,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,SBI,SBI SHORT TERM DEBT FUND - REGULAR PLAN -GROWTH,106231,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,SBI,SBI Short Term Debt Fund - Regular Plan Fortnightly Income Distribution cum Capital Withdrawal Option  IDCW,106234,NIFTY Short Duration Debt Index
Debt Scheme,Short Duration Fund,SBI,SBI Short Term Debt Fund - Regular Plan Weekly Income Distribution cum Capital Withdrawal Option  IDCW,106232,NIFTY Short Duration Debt Index
Debt Scheme,Medium Duration Fund,SBI,SBI MAGNUM MEDIUM DURATION FUND - REGULAR PLAN - GROWTH,102053,NIFTY Medium Duration Debt Index
Debt Scheme,Medium Duration Fund,SBI,SBI Magnum Medium Duration Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,102054,NIFTY Medium Duration Debt Index
Debt Scheme,Medium to Long Duration Fund,SBI,SBI Magnum Income Fund - Regular Plan - Half Yearly - Income Distribution cum Capital Withdrawal Option  IDCW,100638,NIFTY Medium to Long Duration Debt Index
Debt Scheme,Medium to Long Duration Fund,SBI,SBI Magnum Income Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option  IDCW,121944,NIFTY Medium to Long Duration Debt Index
Debt Scheme,Medium to Long Duration Fund,SBI,SBI Magnum Income Fund-REGULAR PLAN-Bonus,100640,NIFTY Medium to Long Duration Debt Index
Debt Scheme,Medium to Long Duration Fund,SBI,SBI Magnum Income Fund-REGULAR PLAN-Growth,100639,NIFTY Medium to Long Duration Debt Index
Debt Scheme,Long Duration Fund,SBI,SBI Long Duration Fund - Regular Plan - Growth,151212,NIFTY Long Duration Debt Index A-III
Debt Scheme,Long Duration Fund,SBI,SBI Long Duration Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,151213,NIFTY Long Duration Debt Index A-III
Debt Scheme,Dynamic Bond,SBI,SBI Dynamic Bond Fund - REGULAR PLAN - Growth,102205,NIFTY Composite Debt Index (A-III)
Debt Scheme,Dynamic Bond,SBI,SBI Dynamic Bond Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option  IDCW,102206,NIFTY Composite Debt Index (A-III)
Debt Scheme,Corporate Bond Fund,SBI,SBI Corporate Bond Fund - Regular Plan - Growth,146207,NIFTY Corporate Bond Index (A-II / B-III)
Debt Scheme,Corporate Bond Fund,SBI,SBI Corporate Bond Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option  IDCW,146208,NIFTY Corporate Bond Index (A-II / B-III)
Debt Scheme,Corporate Bond Fund,SBI,SBI Corporate Bond Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option  IDCW,146210,NIFTY Corporate Bond Index (A-II / B-III)
