Fund Name,Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets,ISIN,Scheme Code
LIC MF Focused Reg,solution-oriented,Solution: Children - Debt,Siemens Energy India,Energy & Utilities,98.77,2.21,INF397L01KE9,152009
LIC MF Focused Reg,solution-oriented,Solution: Children - Debt,KSB,Industrials,64.68,2.16,INF397L01KE9,152009
LIC MF Focused Reg,solution-oriented,Solution: Children - Debt,Foseco India,Materials,51.75,2.12,INF397L01KE9,152009
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,ICICI Bank,Financial,18.25,7.87,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,HDFC Bank,Financial,16.13,4.52,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Kotak Bank,Financial,20.65,3.45,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Bharti Airtel,Technology,42.7,3.23,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Bajaj Finance,Financial,33.22,2.91,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Larsen & Toubro,Industrials,35,2.43,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Tata Consultancy,Technology,14.57,2.07,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Infosys,Technology,13.58,1.99,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Reliance Ind,Energy & Utilities,21.91,1.99,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Avenue Supermarts,Consumer Staples,95.14,1.82,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Hindustan Unilever,Consumer Staples,34.1,1.72,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Indus Towers,Technology,14.34,1.7,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Eternal,Technology,737.62,1.69,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,UNO Minda,Consumer Discretionary,52.48,1.67,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Adani Ports,Industrials,33.25,1.65,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,IndusInd Bank,Financial,82.45,1.62,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Dr. Reddy'S Labs,Healthcare,26.64,1.58,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,ONGC,Energy & Utilities,7.14,1.56,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Sun Pharmaceutical,Healthcare,39,1.53,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,TVS Motor,Consumer Discretionary,55.02,1.52,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Tech Mahindra,Technology,27.75,1.45,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Tata Power,Energy & Utilities,32.01,1.42,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Mankind Pharma,Healthcare,53.76,1.42,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Maruti Suzuki,Consumer Discretionary,30.87,1.39,INF174V01AP8,149101
Mahindra Manulife Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Trent,Consumer Discretionary,102.03,1.37,INF174V01AP8,149101
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,ICICI Bank,Financial,18.25,9.16,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Reliance Ind,Energy & Utilities,21.91,6.56,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Larsen & Toubro,Industrials,35,4.99,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,HDFC Bank,Financial,16.13,4.62,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Grasim,Materials,43.03,4.38,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Kotak Bank,Financial,20.65,4.18,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,SBI,Financial,11.6,3.77,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Bajaj Auto,Consumer Discretionary,25.6,3.7,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Infosys,Technology,13.58,3.7,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,NTPC,Energy & Utilities,12.83,3.62,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Indus Towers,Technology,14.34,3.56,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Adani Ports,Industrials,33.25,3.47,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Tech Mahindra,Technology,27.75,3.44,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Bajaj Finance,Financial,33.22,3.2,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Avenue Supermarts,Consumer Staples,95.14,3.17,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Biocon,Healthcare,176.75,2.85,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Vodafone Idea,Technology,4.59,2.78,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,ITC,Consumer Staples,17.58,2.69,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,ONGC,Energy & Utilities,7.14,2.69,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Power Fin.,Financial,5.49,2.55,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,IndusInd Bank,Financial,82.45,2.52,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Sun Pharmaceutical,Healthcare,39,2.4,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Dr. Reddy'S Labs,Healthcare,26.64,2.25,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,Jindal Steel,Materials,31.16,2.21,INF174V01AD4,148571
Mahindra Manulife Focused Reg,solution-oriented,Solution: Children - Debt,GAIL (India),Energy & Utilities,15.13,2.16,INF174V01AD4,148571
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,HDFC Bank,Financial,16.13,5.47,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,ICICI Bank,Financial,18.25,5.11,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Reliance Ind,Energy & Utilities,21.91,4.23,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,SBI,Financial,11.6,2.53,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Bharti Airtel,Technology,42.7,2.33,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Larsen & Toubro,Industrials,35,2.27,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Axis Bank,Financial,16.13,2.13,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Infosys,Technology,13.58,1.86,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Mahindra & Mahindra,Consumer Discretionary,22.76,1.74,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,CG Power,Industrials,127.5,1.71,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,L&T Fin,Financial,26.29,1.62,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Indus Towers,Technology,14.34,1.58,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Adani Ports,Industrials,33.25,1.57,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Divi's Lab,Healthcare,67.63,1.54,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Lenskart Solutions,Consumer Discretionary,185.86,1.54,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Welspun,Materials,24.17,1.53,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,JSW Energy,Energy & Utilities,46.65,1.48,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,MCX,Financial,56.73,1.48,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Cummins India,Industrials,66.48,1.47,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Billionbrains Garage Ventures,Financial,61.79,1.46,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Lupin,Healthcare,20.55,1.38,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,SBI Life Insurance,Financial,126.14,1.37,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,The Phoenix Mills,Real Estate,58.95,1.32,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Mankind Pharma,Healthcare,53.76,1.28,INF769K01JG8,151414
Mirae Asset Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Ultratech Cement,Materials,41.36,1.27,INF769K01JG8,151414
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,HDFC Bank,Financial,16.13,8.9,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,ICICI Bank,Financial,18.25,8.1,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Bharti Airtel,Technology,42.7,5.59,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Infosys,Technology,13.58,4.64,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Axis Bank,Financial,16.13,4.58,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,One97 Comm,Industrials,139.43,4.5,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Eternal,Technology,737.62,3.91,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Maruti Suzuki,Consumer Discretionary,30.87,3.69,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Sona BLW Precision,Consumer Discretionary,60.18,3.25,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Arvind Fashions,Consumer Discretionary,51.22,3.18,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Kalpataru Project,Industrials,22.29,3.14,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,SKF India (Industrial),Industrials,65.17,2.89,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Gland Pharma,Healthcare,39.55,2.82,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Ratnamani Metals,Materials,36.01,2.8,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Godrej Consumer,Consumer Staples,57.34,2.72,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Syngene Intl,Healthcare,55.01,2.67,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,KPIT Technologies,Technology,23.98,2.33,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Siemens Energy India,Energy & Utilities,98.77,2.32,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Sapphire Foods,Consumer Discretionary,,2.32,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Orient Electric,Consumer Discretionary,40.03,2.31,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Gujarat FluoroChem,Materials,74.9,2.31,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,FSN E-Commerce,Consumer Discretionary,443.2,2.29,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Sobha,Real Estate,77.94,2.24,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,SBI Life Insurance,Financial,126.14,2.04,INF769K01ES4,147203
Mirae Asset Focused Reg,solution-oriented,Solution: Children - Debt,Ambuja Cements,Materials,22.03,1.98,INF769K01ES4,147203
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,HDFC Bank,Financial,16.13,5.63,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,ICICI Bank,Financial,18.25,4.44,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Reliance Ind,Energy & Utilities,21.91,4.41,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Bharti Airtel,Technology,42.7,2.77,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Larsen & Toubro,Industrials,35,2.36,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Infosys,Technology,13.58,2.01,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,SBI,Financial,11.6,1.98,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Axis Bank,Financial,16.13,1.82,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Kotak Bank,Financial,20.65,1.4,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,ITC,Consumer Staples,17.58,1.37,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Mahindra & Mahindra,Consumer Discretionary,22.76,1.34,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Bajaj Finance,Financial,33.22,1.2,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Tata Consultancy,Technology,14.57,1.14,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Hindustan Unilever,Consumer Staples,34.1,0.94,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Sun Pharmaceutical,Healthcare,39,0.94,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,NTPC,Energy & Utilities,12.83,0.91,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Eternal,Technology,737.62,0.89,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Maruti Suzuki,Consumer Discretionary,30.87,0.85,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Tata Steel,Materials,21.41,0.85,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,BSE,Financial,64.43,0.84,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Titan,Consumer Discretionary,76.94,0.83,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Hindalco Ind,Materials,15.77,0.81,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Bharat Electronics,Industrials,50.2,0.73,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Ultratech Cement,Materials,41.36,0.67,INF769K01MA5,152970
Mirae Asset Nifty Total Market Index Reg,solution-oriented,Solution: Children - Debt,Adani Ports,Industrials,33.25,0.66,INF769K01MA5,152970
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,HDFC Bank,Financial,16.13,5.66,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,ICICI Bank,Financial,18.25,4.48,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Reliance Ind,Energy & Utilities,21.91,4.45,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Bharti Airtel,Technology,42.7,2.6,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Larsen & Toubro,Industrials,35,2.38,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Infosys,Technology,13.58,2.02,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,SBI,Financial,11.6,2,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Axis Bank,Financial,16.13,1.83,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Kotak Bank,Financial,20.65,1.41,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,ITC,Consumer Staples,17.58,1.38,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Mahindra & Mahindra,Consumer Discretionary,22.76,1.35,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Bajaj Finance,Financial,33.22,1.21,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Tata Consultancy,Technology,14.57,1.14,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Sun Pharmaceutical,Healthcare,39,0.97,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Hindustan Unilever,Consumer Staples,34.1,0.95,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,NTPC,Energy & Utilities,12.83,0.92,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Eternal,Technology,737.62,0.89,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Maruti Suzuki,Consumer Discretionary,30.87,0.87,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Tata Steel,Materials,21.41,0.86,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Titan,Consumer Discretionary,76.94,0.83,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Hindalco Ind,Materials,15.77,0.81,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Bharat Electronics,Industrials,50.2,0.73,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Ultratech Cement,Materials,41.36,0.67,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Power Grid,Energy & Utilities,16.79,0.66,INF247L01FN7,153597
Motilal Oswal BSE 1000 Index Reg,solution-oriented,Solution: Children - Debt,Shriram Finance,Financial,24.57,0.66,INF247L01FN7,153597
Motilal Oswal Diversified Equity Flexicap Passive FoF Reg,solution-oriented,Solution: Children - Debt,Motilal Oswal Nifty Smallcap 250 Index Direct-G,Unspecified,,34.67,INF247L01GM7,154113
Motilal Oswal Diversified Equity Flexicap Passive FoF Reg,solution-oriented,Solution: Children - Debt,Motilal Oswal Nifty Midcap 150 Index Direct-G,Unspecified,,33.79,INF247L01GM7,154113
Motilal Oswal Diversified Equity Flexicap Passive FoF Reg,solution-oriented,Solution: Children - Debt,Motilal Oswal Nifty 100 ETF-G,Unspecified,,31.41,INF247L01GM7,154113
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,CG Power,Industrials,127.5,6.6,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Kalyan Jewellers,Consumer Discretionary,29.15,6.25,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Eternal,Technology,737.62,5.33,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Coforge,Technology,39.04,4.85,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Persistent Systems,Technology,36.59,4.62,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Waaree Energies,Energy & Utilities,22.3,4.13,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Shriram Finance,Financial,24.57,4.12,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Ather Energy,Consumer Discretionary,,3.88,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,MCX,Financial,56.73,3.65,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,IndusInd Bank,Financial,82.45,3.56,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Samvardhana Motherson,Consumer Discretionary,40.33,3.55,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Piramal Finance,Financial,33.14,3.25,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Ashok Leyland,Industrials,27.47,3.24,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Apollo Hospitals,Healthcare,63.81,3.2,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Onesource Specialty Pharma,Healthcare,,3.06,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Polycab India,Industrials,54.72,3.06,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,HDFC AMC,Financial,41.19,2.98,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Siemens,Diversified,46.08,2.97,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Aditya Infotech,Technology,114.43,2.77,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Bharat Electronics,Industrials,50.2,2.61,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Suzlon Energy,Industrials,25.34,2.59,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Interglobe Aviation,Industrials,,2.48,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,PG Electroplast,Industrials,80.11,2.32,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,ICICI Prudential Asset Management,Financial,50.94,1.7,INF247L01478,129048
Motilal Oswal Flexi Cap Reg,solution-oriented,Solution: Children - Debt,Muthoot Finance,Financial,11.05,1,INF247L01478,129048
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,Aditya Infotech,Technology,114.43,4.87,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,ICICI Prudential Asset Management,Financial,50.94,4.39,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,Persistent Systems,Technology,36.59,4.24,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,CG Power,Industrials,127.5,4.17,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,AU Small Fin Bank,Financial,29.81,4.08,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,Eternal,Technology,737.62,4.07,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,Apollo Hospitals,Healthcare,63.81,3.97,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,Gabriel India,Consumer Discretionary,70.88,3.79,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,Aditya Vision,Consumer Discretionary,71.44,3.5,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,ABB India,Industrials,95.67,3.47,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,Titan,Consumer Discretionary,76.94,3.31,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,IndusInd Bank,Financial,82.45,3.29,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,Rubicon Research,Healthcare,91.65,3.26,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,PNB Housing Fin,Financial,11.96,3.19,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,BSE,Financial,64.43,3.18,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,NTPC,Energy & Utilities,12.83,3.18,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,Kotak Bank,Financial,20.65,3.16,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,Ultratech Cement,Materials,41.36,3.15,INF247L01155,122387
Motilal Oswal Focused Reg,solution-oriented,Solution: Children - Debt,MTAR Technologies,Industrials,254.6,2.73,INF247L01155,122387
