Fund Name,Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets,ISIN,Scheme Code
ABSL Small Cap Reg,equity,equity,Manappuram Finance,Financial,29.81,1.75,INF209KB1Y23,148918
ABSL Small Cap Reg,equity,equity,Karur Vysya Bank,Financial,11.17,1.63,INF209KB1Y23,148918
ABSL Small Cap Reg,equity,equity,The Ramco Cements,Materials,31.08,1.62,INF209KB1Y23,148918
ABSL Small Cap Reg,equity,equity,SJS Enterprises,Consumer Discretionary,40.14,1.61,INF209KB1Y23,148918
ABSL Small Cap Reg,equity,equity,Minda,Consumer Discretionary,44.48,1.59,INF209KB1Y23,148918
ABSL Small Cap Reg,equity,equity,Granules India,Healthcare,31.8,1.57,INF209KB1Y23,148918
ABSL Small Cap Reg,equity,equity,RBL Bank,Financial,65.33,1.55,INF209KB1Y23,148918
ABSL Small Cap Reg,equity,equity,Dr. Lal Pathlabs,Healthcare,56.11,1.53,INF209KB1Y23,148918
ABSL Small Cap Reg,equity,equity,Angel One,Financial,33.45,1.52,INF209KB1Y23,148918
ABSL Small Cap Reg,equity,equity,National Aluminium,Materials,10.52,1.5,INF209KB1Y23,148918
ABSL Small Cap Reg,equity,equity,Sobha,Real Estate,77.81,1.48,INF209KB1Y23,148918
ABSL Small Cap Reg,equity,equity,CESC,Energy & Utilities,14.44,1.47,INF209KB1Y23,148918
ABSL Small Cap Reg,equity,equity,Shivalik Bimetal,Industrials,45.3,1.41,INF209KB1Y23,148918
Abakkus Small Cap Reg,equity,equity,Cemindia Projects,Industrials,34.92,1.97,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Welspun,Materials,23.8,1.96,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,CAMS,Financial,41.63,1.89,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Avalon Tech,Industrials,103.41,1.89,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,RateGain Travel,Technology,51.22,1.85,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Star Health,Financial,60.93,1.84,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,IIFL Finance,Financial,13.06,1.82,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Neuland Lab,Healthcare,63.22,1.8,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Dr. Lal Pathlabs,Healthcare,56.11,1.77,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Kirloskar Oil,Industrials,62.89,1.77,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Sansera Eng,Consumer Discretionary,60.58,1.77,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,PNB Housing Fin,Financial,11.88,1.75,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,ZF Commercial,Consumer Discretionary,57.47,1.75,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Equitas SF Bank,Financial,83.38,1.74,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,International Gemological Institute,Consumer Discretionary,21.84,1.72,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Q-Line Biotech,Healthcare,22.88,1.72,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Karur Vysya Bank,Financial,11.17,1.72,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Jindal Saw,Materials,17.15,1.7,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Inox India,Energy & Utilities,65.99,1.7,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Rainbow Children's,Healthcare,52.34,1.65,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,WeWork India Management,Industrials,116.32,1.64,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Arvind Fashions,Consumer Discretionary,51.28,1.63,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Central Depository,Financial,60.35,1.6,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,K.P.R. Mill,Consumer Discretionary,46.96,1.6,INF955L01IY6,152904
Abakkus Small Cap Reg,equity,equity,Rallis India,Materials,24.07,1.5,INF955L01IY6,152904
Axis Nifty Smallcap 50 Index Reg,equity,equity,Karur Vysya Bank,Financial,11.17,3.68,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Sona BLW Precision,Consumer Discretionary,60.18,3.67,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Navin Fluorine,Materials,58.8,3.54,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Delhivery,Industrials,228.17,3.41,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Piramal Finance,Financial,32.08,3.13,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Central Depository,Financial,60.35,2.99,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Angel One,Financial,33.45,2.95,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,RBL Bank,Financial,65.33,2.81,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,PNB Housing Fin,Financial,11.88,2.61,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,CAMS,Financial,41.63,2.57,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Bandhan Bank,Financial,26.57,2.5,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,City Union Bank,Financial,14.87,2.49,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Aster Dm Health,Healthcare,102.57,2.49,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Crompton Greaves,Consumer Discretionary,,2.44,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Welspun,Materials,23.8,2.43,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Gland Pharma,Healthcare,37.15,2.42,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Manappuram Finance,Financial,29.81,2.41,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Hindustan Copper,Materials,51.73,2.38,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Wockhardt,Healthcare,149.8,2.26,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Amber Enterprises,Consumer Discretionary,152.08,2.24,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Sai Life Sciences,Healthcare,74.33,2.15,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Cholamandalam Financial,Financial,12.7,2.12,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Neuland Lab,Healthcare,63.22,1.99,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Anand Rathi Wealth,Financial,81.03,1.98,INF846K016H6,149896
Axis Nifty Smallcap 50 Index Reg,equity,equity,Himadri Speciality,Materials,45.53,1.92,INF846K016H6,149896
Axis Small Cap Reg,equity,equity,Krishna Institute,Healthcare,138.41,2.76,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,CCL Products,Consumer Staples,39.99,2.55,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,JB Chemicals,Healthcare,50.78,2.32,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,MCX,Financial,54.24,1.89,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,City Union Bank,Financial,14.87,1.81,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Cholamandalam Financial,Financial,12.7,1.57,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Sai Life Sciences,Healthcare,74.33,1.57,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Craftsman Automation,Consumer Discretionary,63.02,1.46,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Brigade Enterprises,Real Estate,26.59,1.44,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Blue Star,Industrials,63.77,1.41,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Navin Fluorine,Materials,58.8,1.34,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Minda,Consumer Discretionary,44.48,1.29,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Can Fin Homes,Financial,10.86,1.27,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Karur Vysya Bank,Financial,11.17,1.26,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Kirloskar Oil,Industrials,62.89,1.19,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Vesuvius India,Industrials,36.56,1.16,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Narayana Hrud,Healthcare,49.68,1.13,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Avalon Tech,Industrials,103.41,1.1,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,PB Fintech,Financial,111.86,1.09,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,The Phoenix Mills,Real Estate,55.6,1.07,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Fine Organic,Materials,38.43,1.05,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,SJS Enterprises,Consumer Discretionary,40.14,1.04,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Sansera Eng,Consumer Discretionary,60.58,1.03,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Kalpataru Project,Industrials,22.69,1.03,INF846K01K01,125350
Axis Small Cap Reg,equity,equity,Syrma Sgs Tech,Technology,87.28,0.97,INF846K01K01,125350
Bajaj Finserv Small Cap Reg,equity,equity,SJS Enterprises,Consumer Discretionary,40.14,3.37,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Rubicon Research,Healthcare,94.94,3.35,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Timken India,Industrials,66.17,3.32,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Angel One,Financial,33.45,3.13,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Schaeffler India,Industrials,53.44,3.01,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Welspun,Materials,23.8,2.91,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,The Federal Bank,Financial,18.41,2.86,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Neuland Lab,Healthcare,63.22,2.85,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,TD Power Systems,Industrials,82.04,2.56,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Schneider Electric,Energy & Utilities,150.16,2.21,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,HEG,Industrials,29.43,2.2,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Navin Fluorine,Materials,58.8,2.13,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Ingersoll-Rand,Industrials,55.44,2.02,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Sobha,Real Estate,77.81,1.94,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Manappuram Finance,Financial,29.81,1.88,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,KNR Constructions,Industrials,8.63,1.86,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,K.P.R. Mill,Consumer Discretionary,46.96,1.85,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Thangamayil Jew,Consumer Discretionary,49.5,1.71,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Ujjivan SF Bank,Financial,15.77,1.59,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Amber Enterprises,Consumer Discretionary,152.08,1.59,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Whirlpool Of India,Consumer Discretionary,34.66,1.51,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Piramal Pharma,Healthcare,,1.5,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Vardhman Textiles,Consumer Discretionary,24.65,1.48,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,PVR Inox,Consumer Discretionary,28.98,1.48,INF0QA701BK8,153609
Bajaj Finserv Small Cap Reg,equity,equity,Clean Max Enviro Energy Solutions,Energy & Utilities,168.39,1.46,INF0QA701BK8,153609
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Karur Vysya Bank,Financial,11.17,1.35,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Sona BLW Precision,Consumer Discretionary,60.18,1.35,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Navin Fluorine,Materials,58.8,1.3,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Delhivery,Industrials,228.17,1.25,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Piramal Finance,Financial,32.08,1.14,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Central Depository,Financial,60.35,1.1,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Angel One,Financial,33.45,1.08,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,RBL Bank,Financial,65.33,1.03,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,PNB Housing Fin,Financial,11.88,0.96,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,CAMS,Financial,41.63,0.94,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Krishna Institute,Healthcare,138.41,0.93,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Bandhan Bank,Financial,26.57,0.92,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Ather Energy,Consumer Discretionary,,0.91,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,HFCL,Technology,105.73,0.91,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,City Union Bank,Financial,14.87,0.91,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Aster Dm Health,Healthcare,102.57,0.91,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Welspun,Materials,23.8,0.89,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Crompton Greaves,Consumer Discretionary,,0.89,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,JB Chemicals,Healthcare,50.78,0.88,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Gland Pharma,Healthcare,37.15,0.88,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Manappuram Finance,Financial,29.81,0.88,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Hindustan Copper,Materials,51.73,0.87,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Wockhardt,Healthcare,149.8,0.83,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Amber Enterprises,Consumer Discretionary,152.08,0.82,INF194KB1HD6,152266
Bandhan Nifty Smallcap 250 Index Reg,equity,equity,Acutaas Chemicals,Healthcare,75.78,0.8,INF194KB1HD6,152266
Bandhan Small Cap Reg,equity,equity,Sobha,Real Estate,77.81,3.18,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,REC,Financial,5.89,3.1,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,SBI,Financial,11.58,2.02,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,LT Foods,Consumer Staples,21.45,1.88,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Arvind,Consumer Discretionary,34.84,1.72,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,South Indian Bank,Financial,8.17,1.66,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,PNB Housing Fin,Financial,11.88,1.53,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Jubilant Pharmova,Healthcare,38.53,1.31,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,The Karnataka Bank,Financial,7.66,1.23,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Paradeep Phosphates,Materials,14.18,1.21,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Cholamandalam Financial,Financial,12.7,1.21,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Yatharth Hospital,Healthcare,45.98,1.19,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Shaily Eng Plastics,Materials,77.14,1.17,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Cyient,Technology,23.03,1.17,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,One97 Comm,Industrials,130.26,1.13,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Great Eastern Ship,Energy & Utilities,7.27,1.03,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Apar,Diversified,65.88,0.98,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Sky Gold And Diamonds,Consumer Discretionary,28.09,0.96,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,ICICI Lombard,Financial,35.88,0.96,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Rashi Peripherals,Consumer Discretionary,18.53,0.94,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Century Textiles,Materials,,0.94,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,DCB Bank,Financial,8.19,0.91,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Godrej,Diversified,31.44,0.9,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Angel One,Financial,33.45,0.88,INF194KB1AJ8,147944
Bandhan Small Cap Reg,equity,equity,Crompton Greaves,Consumer Discretionary,,0.82,INF194KB1AJ8,147944
Bank of India Small Cap Reg,equity,equity,Wockhardt,Healthcare,149.8,3.86,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Sky Gold And Diamonds,Consumer Discretionary,28.09,2.9,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Acutaas Chemicals,Healthcare,75.78,2.88,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Lloyds Metals,Materials,26.32,2.81,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Quality Power Electrical Equipments,Industrials,80.4,2.59,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,CAMS,Financial,41.63,2.57,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,City Union Bank,Financial,14.87,2.35,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Arvind,Consumer Discretionary,34.84,2.25,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Cemindia Projects,Industrials,34.92,2.22,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Krishna Institute,Healthcare,138.41,2.2,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Atlanta Electricals,Industrials,69.03,2.2,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Fiem,Consumer Discretionary,22.98,2.07,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Apar,Diversified,65.88,1.98,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Indian Bank,Financial,9.58,1.9,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,TBO Tek,Consumer Discretionary,64.94,1.83,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Shreeji Shipping Global,Industrials,51.23,1.78,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Stylam,Industrials,37.53,1.77,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,KSH International,Industrials,51.92,1.74,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Eris Lifesciences,Healthcare,32.63,1.73,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Hindustan Copper,Materials,51.73,1.67,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Anand Rathi Wealth,Financial,81.03,1.56,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Syrma Sgs Tech,Technology,87.28,1.55,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,ZF Commercial,Consumer Discretionary,57.47,1.52,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,SAIL,Materials,20.94,1.52,INF761K01ER3,145677
Bank of India Small Cap Reg,equity,equity,Hitachi Energy,Industrials,153.22,1.49,INF761K01ER3,145677
Baroda BNP Paribas Small Cap Reg,equity,equity,MCX,Financial,54.24,3.63,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Laurus Labs,Healthcare,88.17,3.62,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,National Aluminium,Materials,10.52,3.47,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Navin Fluorine,Materials,58.8,3.31,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Bharat Heavy Elect,Industrials,87.56,2.74,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,JB Chemicals,Healthcare,50.78,2.66,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Physicswallah,Consumer Staples,,2.62,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,BEML,Industrials,103.04,2.4,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Emcure Pharmaceuticals,Healthcare,38.62,2.37,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Karur Vysya Bank,Financial,11.17,2.36,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Can Fin Homes,Financial,10.86,2.36,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Ujjivan SF Bank,Financial,15.77,2.34,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Delhivery,Industrials,228.17,2.31,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Radico Khaitan,Consumer Staples,84.81,2.3,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Astrazeneca Pharma,Healthcare,111.76,2.27,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,eClerx Services,Technology,18.69,2.22,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Sagility,Industrials,20.43,2.18,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,City Union Bank,Financial,14.87,2.09,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Dr. Lal Pathlabs,Healthcare,56.11,2.04,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,MAS Financial,Financial,15.2,2.02,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,JTEKT India,Consumer Discretionary,48.41,1.97,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Aster Dm Health,Healthcare,102.57,1.94,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Acutaas Chemicals,Healthcare,75.78,1.92,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Hitachi Energy,Industrials,153.22,1.89,INF251K01SO2,152130
Baroda BNP Paribas Small Cap Reg,equity,equity,Clean Max Enviro Energy Solutions,Energy & Utilities,168.39,1.84,INF251K01SO2,152130
Canara Robeco Small Cap Reg,equity,equity,MCX,Financial,54.24,3.23,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Amber Enterprises,Consumer Discretionary,152.08,2.71,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,GE Vernova T&D,Industrials,104.68,2.34,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,KEI,Industrials,54.76,2.29,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,PNB Housing Fin,Financial,11.88,2.27,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,JB Chemicals,Healthcare,50.78,2.2,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Karur Vysya Bank,Financial,11.17,2.03,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,City Union Bank,Financial,14.87,1.85,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Affle 3I,Industrials,44.88,1.82,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,TBO Tek,Consumer Discretionary,64.94,1.8,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Eternal,Technology,673.02,1.75,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Anand Rathi Wealth,Financial,81.03,1.65,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Ajanta Pharma,Healthcare,37.6,1.64,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Sagility,Industrials,20.43,1.59,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,RBL Bank,Financial,65.33,1.58,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Gland Pharma,Healthcare,37.15,1.56,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Radico Khaitan,Consumer Staples,84.81,1.54,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Blue Star,Industrials,63.77,1.52,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Equitas SF Bank,Financial,83.38,1.46,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Tech Mahindra,Technology,29.27,1.43,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Global Health,Healthcare,63.36,1.42,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Indian Bank,Financial,9.58,1.42,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Navin Fluorine,Materials,58.8,1.38,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Triveni Turbine,Industrials,60.86,1.36,INF760K01JF9,146127
Canara Robeco Small Cap Reg,equity,equity,Delhivery,Industrials,228.17,1.34,INF760K01JF9,146127
DSP Nifty Smallcap 250 ETF,equity,equity,Karur Vysya Bank,Financial,11.17,1.35,INF740KA1XH4,154018
DSP Nifty Smallcap 250 ETF,equity,equity,Sona BLW Precision,Consumer Discretionary,60.18,1.34,INF740KA1XH4,154018
DSP Nifty Smallcap 250 ETF,equity,equity,Navin Fluorine,Materials,58.8,1.3,INF740KA1XH4,154018
DSP Nifty Smallcap 250 ETF,equity,equity,Delhivery,Industrials,228.17,1.25,INF740KA1XH4,154018
DSP Nifty Smallcap 250 ETF,equity,equity,Piramal Finance,Financial,32.08,1.15,INF740KA1XH4,154018
DSP Nifty Smallcap 250 ETF,equity,equity,Central Depository,Financial,60.35,1.09,INF740KA1XH4,154018
DSP Nifty Smallcap 250 ETF,equity,equity,Angel One,Financial,33.45,1.08,INF740KA1XH4,154018
