Fund Name,Category,Subcategory,Company Name,Sector,P/E Ratio,% of Assets,ISIN,Scheme Code
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),HDFC Bank,Financial,16.23,4.64,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Reliance Ind,Energy & Utilities,21.85,4.22,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Hitachi Energy,Industrials,139.96,3.82,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),SBI,Financial,11.52,3.61,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),ICICI Bank,Financial,18.66,3.56,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharat Heavy Elect,Industrials,83.45,3.32,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Larsen & Toubro,Industrials,34.44,3.01,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharti Airtel,Technology,43.61,3.01,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Hindalco Ind,Materials,15.99,2.81,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Navin Fluorine,Materials,58.45,2.56,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Titan,Consumer Discretionary,78.05,2.54,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Radico Khaitan,Consumer Staples,86.24,2.39,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Axis Bank,Financial,15.83,2.33,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Linde India,Materials,111.63,2.31,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),TVS Motor,Consumer Discretionary,57.07,2.3,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Tech Mahindra,Technology,28.73,2.26,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Sagility,Industrials,20.75,2.14,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Sun Pharmaceutical,Healthcare,39.81,2.07,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Cummins India,Industrials,64.21,2,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Nippon Life AMC,Financial,50.88,2,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharat Electronics,Industrials,50.4,1.98,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Maruti Suzuki,Consumer Discretionary,30.77,1.86,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Britannia Ind,Consumer Staples,51.1,1.78,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Max Financial,Financial,656.14,1.72,INF251K01HH9,150158
Baroda BNP Paribas ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Infosys,Technology,14.43,1.71,INF251K01HH9,150158
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),ICICI Bank,Financial,18.66,6.44,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),HDFC Bank,Financial,16.23,6.3,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Reliance Ind,Energy & Utilities,21.85,4.06,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Larsen & Toubro,Industrials,34.44,3.58,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),SBI,Financial,11.52,3.48,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharti Airtel,Technology,43.61,3.25,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Infosys,Technology,14.43,3.05,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Axis Bank,Financial,15.83,2.86,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bajaj Finance,Financial,33.82,2.5,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Divi's Lab,Healthcare,69.89,1.97,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Samvardhana Motherson,Consumer Discretionary,39.99,1.91,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),GE Vernova T&D,Industrials,91.23,1.88,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),CG Power,Industrials,116.61,1.84,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Ultratech Cement,Materials,42.3,1.73,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Eternal,Technology,741.97,1.72,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),BSE,Financial,62.34,1.6,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Interglobe Aviation,Industrials,,1.55,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),JB Chemicals,Healthcare,53.48,1.47,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),NTPC,Energy & Utilities,12.77,1.39,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),TVS Motor,Consumer Discretionary,57.07,1.35,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Varun Beverages,Consumer Staples,54.75,1.33,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Max Financial,Financial,656.14,1.3,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),PNB Housing Fin,Financial,12.11,1.27,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),KEI,Industrials,54.83,1.26,INF760K01EL8,118285
Canara Robeco ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Sun Pharmaceutical,Healthcare,39.81,1.2,INF760K01EL8,118285
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),ICICI Bank,Financial,18.66,9.27,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),HDFC Bank,Financial,16.23,8.78,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Axis Bank,Financial,15.83,7.47,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),SBI,Financial,11.52,4.13,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharti Airtel,Technology,43.61,3.38,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Kotak Bank,Financial,20.46,3.12,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Infosys,Technology,14.43,2.56,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Mahindra & Mahindra,Consumer Discretionary,22.82,2.42,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Tata Consultancy,Technology,15.39,2.07,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Samvardhana Motherson,Consumer Discretionary,39.99,1.9,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Max Financial,Financial,656.14,1.9,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Cipla,Healthcare,30.37,1.89,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),NTPC,Energy & Utilities,12.77,1.81,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Indus Towers,Technology,14.16,1.77,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Ipca Laboratories,Healthcare,39.59,1.63,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Coforge,Technology,41.65,1.62,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharat Petroleum,Energy & Utilities,5.17,1.61,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Larsen & Toubro,Industrials,34.44,1.59,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Asian Paints,Materials,60.74,1.53,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Hindustan Unilever,Consumer Staples,34.38,1.52,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Eternal,Technology,741.97,1.38,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Sun Pharmaceutical,Healthcare,39.81,1.35,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),SBI Life Insurance,Financial,125.94,1.35,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Fortis Healthcare,Healthcare,70.63,1.27,INF740K01OK1,119242
DSP ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Jindal Steel,Materials,31.92,1.25,INF740K01OK1,119242
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Reliance Ind,Energy & Utilities,21.85,4.69,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),HDFC Bank,Financial,16.23,4.26,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharti Airtel,Technology,43.61,3.52,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),BSE,Financial,62.34,3.31,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Larsen & Toubro,Industrials,34.44,3.12,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),ICICI Bank,Financial,18.66,2.95,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),MCX,Financial,53.89,2.89,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),SBI,Financial,11.52,2.46,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Muthoot Finance,Financial,11.57,2.18,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),NTPC,Energy & Utilities,12.77,2.16,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharat Electronics,Industrials,50.4,2.07,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Ather Energy,Consumer Discretionary,,1.78,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Sun Pharmaceutical,Healthcare,39.81,1.62,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Karur Vysya Bank,Financial,11.24,1.59,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Netweb Tech,Technology,122.43,1.51,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Trent,Consumer Discretionary,103.59,1.48,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Gabriel India,Consumer Discretionary,70.15,1.48,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Torrent Pharma,Healthcare,74.55,1.47,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Infosys,Technology,14.43,1.46,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Mahindra & Mahindra,Consumer Discretionary,22.82,1.46,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Samvardhana Motherson,Consumer Discretionary,39.99,1.42,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Shriram Finance,Financial,24.95,1.28,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),CreditAccess Grameen,Financial,32.08,1.25,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Axis Bank,Financial,15.83,1.23,INF754K01CA8,118620
Edelweiss ELSS Tax Saver Dir,equity,ELSS (Tax Saver),City Union Bank,Financial,16.19,1.21,INF754K01CA8,118620
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),HDFC Bank,Financial,16.23,8.04,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),ICICI Bank,Financial,18.66,6.86,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Axis Bank,Financial,15.83,5.28,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Larsen & Toubro,Industrials,34.44,4.84,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),SBI,Financial,11.52,4.52,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Infosys,Technology,14.43,3.67,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Reliance Ind,Energy & Utilities,21.85,3.22,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharti Airtel,Technology,43.61,3.21,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Kotak Bank,Financial,20.46,3.17,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Eternal,Technology,741.97,3.11,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),HCL Technologies,Technology,18.59,2.97,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Mahindra & Mahindra,Consumer Discretionary,22.82,2.81,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharat Electronics,Industrials,50.4,2.69,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Kirloskar Oil,Industrials,56.5,2.57,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Grasim,Materials,43.64,2.5,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Apollo Hospitals,Healthcare,65.89,2.46,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Marico,Consumer Staples,61.79,2.36,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),NTPC,Energy & Utilities,12.77,2.23,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Tata Power,Energy & Utilities,32,2.09,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Tube Investments,Consumer Discretionary,90.49,1.76,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Tata Steel,Materials,21.96,1.73,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Shree Cement,Materials,55.38,1.6,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),United Spirits,Consumer Staples,55.11,1.5,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Britannia Ind,Consumer Staples,51.1,1.44,INF090I01JS8,118540
Franklin India ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Interglobe Aviation,Industrials,,1.37,INF090I01JS8,118540
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),HDFC Bank,Financial,16.23,6.99,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),ICICI Bank,Financial,18.66,5.73,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Reliance Ind,Energy & Utilities,21.85,5.48,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharti Airtel,Technology,43.61,3.5,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Larsen & Toubro,Industrials,34.44,3.33,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),SBI,Financial,11.52,2.84,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Ashok Leyland,Industrials,27.8,2.38,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Infosys,Technology,14.43,2.3,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Mahindra & Mahindra,Consumer Discretionary,22.82,2.28,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Kotak Bank,Financial,20.46,2.05,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Axis Bank,Financial,15.83,1.91,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),The Federal Bank,Financial,18.6,1.86,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Hero Motocorp,Consumer Discretionary,16.92,1.83,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Hindalco Ind,Materials,15.99,1.67,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Lupin,Healthcare,21.23,1.63,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Tata Steel,Materials,21.96,1.6,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),MCX,Financial,53.89,1.52,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),AU Small Fin Bank,Financial,29.99,1.51,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),ITC,Consumer Staples,17.56,1.45,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharat Forge,Consumer Discretionary,94.68,1.45,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bajaj Finance,Financial,33.82,1.43,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Maruti Suzuki,Consumer Discretionary,30.77,1.39,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),IndusInd Bank,Financial,85.47,1.38,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Max Healthcare,Healthcare,77.81,1.38,INF955L01JF3,152898
Groww ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Vedanta,Materials,6.3,1.34,INF955L01JF3,152898
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),ICICI Bank,Financial,18.66,8.99,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),HDFC Bank,Financial,16.23,8.04,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Axis Bank,Financial,15.83,7.42,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Maruti Suzuki,Consumer Discretionary,30.77,4.7,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharti Airtel,Technology,43.61,4.51,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),SBI,Financial,11.52,4.39,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Kotak Bank,Financial,20.46,4.38,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),SBI Life Insurance,Financial,125.94,3.57,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Reliance Ind,Energy & Utilities,21.85,2.86,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),HCL Technologies,Technology,18.59,2.75,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Hyundai Motor India,Consumer Discretionary,29.82,2.5,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Power Grid,Energy & Utilities,16.81,2.08,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bajaj Auto,Consumer Discretionary,25.45,2.04,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Tata Steel,Materials,21.96,2.03,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Infosys,Technology,14.43,2.01,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Eternal,Technology,741.97,1.83,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Britannia Ind,Consumer Staples,51.1,1.69,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Larsen & Toubro,Industrials,34.44,1.67,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),JSW Steel,Materials,13.48,1.66,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Apollo Hospitals,Healthcare,65.89,1.46,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bosch,Consumer Discretionary,44.56,1.19,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Dr. Lal Pathlabs,Healthcare,54.67,1.19,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Metropolis Health,Healthcare,60.63,1.16,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),ICICI Lombard,Financial,35.07,1.15,INF179K01YS4,119060
HDFC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Interglobe Aviation,Industrials,,1.15,INF179K01YS4,119060
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),ICICI Bank,Financial,18.66,3.64,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),HDFC Bank,Financial,16.23,3.49,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Avalon Tech,Industrials,105.68,3.49,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Reliance Ind,Energy & Utilities,21.85,3.16,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),GE Vernova T&D,Industrials,91.23,2.71,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Shriram Finance,Financial,24.95,2.49,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Larsen & Toubro,Industrials,34.44,2.38,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharti Airtel,Technology,43.61,2.14,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Infosys,Technology,14.43,2.09,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),SBI,Financial,11.52,2.07,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Eternal,Technology,741.97,1.98,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Jindal Steel,Materials,31.92,1.96,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Axis Bank,Financial,15.83,1.93,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Karur Vysya Bank,Financial,11.24,1.88,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),PNB Housing Fin,Financial,12.11,1.87,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Thangamayil Jew,Consumer Discretionary,54.41,1.85,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Pearl Global,Consumer Discretionary,33.53,1.8,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Amber Enterprises,Consumer Discretionary,148.54,1.78,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Schaeffler India,Industrials,53.53,1.74,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Persistent Systems,Technology,39.58,1.73,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Bharat Heavy Elect,Industrials,83.45,1.72,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Indian Bank,Financial,9.19,1.57,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),TVS Motor,Consumer Discretionary,57.07,1.54,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Max Healthcare,Healthcare,77.81,1.49,INF917K01GP0,151078
HSBC ELSS Tax Saver Dir,equity,ELSS (Tax Saver),Sun Pharmaceutical,Healthcare,39.81,1.43,INF917K01GP0,151078
ICICI Pru ELSS Tax Saver Dir,equity,ELSS (Tax Saver),ICICI Bank,Financial,18.66,7.43,INF109K01Y31,120592
ICICI Pru ELSS Tax Saver Dir,equity,ELSS (Tax Saver),HDFC Bank,Financial,16.23,7.09,INF109K01Y31,120592
