Fund Name,Category,Subcategory,ISIN,Scheme Code,Plan,1Y Return (%),3Y Return (%),5Y Return (%),Benchmark Name,Benchmark 1Y (%),Benchmark 3Y (%),Benchmark 5Y (%),Alpha,Beta,Sharpe Ratio,Std Dev,Mean Return (%),YTM (%),Modified Duration (yrs),Avg Credit Rating,Avg Maturity (yrs),Top Holdings Count,Fund URL,Alpha Score (12),Sharpe Score (12),Std Dev Score (6),Beta Score (6),Sortino Score (4),Total Score (40),Risk Label
Kotak Active Momentum Dir,solution-oriented,Equity: Thematic (Broad),INF174KA1XA4,153753,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45389/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Kotak BSE Housing Index Dir,solution-oriented,Equity: Thematic (Broad),INF174KA1OX5,152039,Direct,-6.45,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/43706/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Kotak Multi Factor Passive FoF Dir,solution-oriented,Equity: Thematic (Broad),INF174K01KM7,119757,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,2,https://www.valueresearchonline.com/funds/45899/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Kotak Nifty Chemicals ETF,solution-oriented,Equity: Thematic (Broad),INF174KA1VO8,153521,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,20,https://www.valueresearchonline.com/funds/45570/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Kotak Nifty Commodities Index Dir,solution-oriented,Equity: Thematic (Broad),INF174KA1VE0,153353,Direct,9.29,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44991/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Kotak Nifty India Tourism Index Dir,solution-oriented,Equity: Thematic (Broad),INF174KA1SZ1,152870,Direct,-13.5,,,BSE 500 TRI,-1.52,,,,,,,,,,,,15,https://www.valueresearchonline.com/funds/44539/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Kotak Rural Opportunities Dir,solution-oriented,Equity: Thematic (Broad),INF174KA1XW8,153970,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45597/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Kotak Services Dir,solution-oriented,Equity: Thematic (Broad),INF174KA1YV8,154149,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45797/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Kotak Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),INF174KA1SF3,152702,Direct,12.2,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44382/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Mirae Asset BSE India Defence ETF,solution-oriented,Equity: Thematic (Broad),INF769K01QD0,154189,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45790/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Mirae Asset BSE India Defence ETF FoF Dir,solution-oriented,Equity: Thematic (Broad),INF769K01QG3,154187,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,1,https://www.valueresearchonline.com/funds/45811/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Mirae Asset BSE Select IPO ETF,solution-oriented,Equity: Thematic (Broad),INF769K01OH6,153387,Direct,-7.2,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45020/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Mirae Asset BSE Select IPO ETF FoF Dir,solution-oriented,Equity: Thematic (Broad),INF769K01OK0,153385,Direct,-7.16,,,BSE 500 TRI,-1.52,,,,,,,,,,,,1,https://www.valueresearchonline.com/funds/45023/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Mirae Asset Multi Factor Passive FoF Dir,solution-oriented,Equity: Thematic (Broad),INF769K01PH3,153816,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,8,https://www.valueresearchonline.com/funds/45436/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Mirae Asset Nifty India Internet ETF,solution-oriented,Equity: Thematic (Broad),INF769K01OB9,153352,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45250/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Mirae Asset Nifty Metal ETF,solution-oriented,Equity: Thematic (Broad),INF769K01QJ7,154218,Direct,30.39,,,BSE 500 TRI,-1.52,,,,,,,,,,,,19,https://www.valueresearchonline.com/funds/44588/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Mirae Asset Nifty Metal ETF FoF Dir,solution-oriented,Equity: Thematic (Broad),INF769K01QM1,154216,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,1,https://www.valueresearchonline.com/funds/45833/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Active Momentum Dir,solution-oriented,Equity: Thematic (Broad),INF247L01EP5,153364,Direct,23.18,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45002/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal BSE Select IPO ETF,solution-oriented,Equity: Thematic (Broad),INF247L01EE9,153144,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45639/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Multi Factor Passive FoF Dir,solution-oriented,Equity: Thematic (Broad),INF247L01734,145834,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,4,https://www.valueresearchonline.com/funds/45874/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Nifty Capital Market ETF,solution-oriented,Equity: Thematic (Broad),INF247L01EB5,153138,Direct,17.82,,,BSE 500 TRI,-1.52,,,,,,,,,,,,17,https://www.valueresearchonline.com/funds/45051/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Nifty Capital Market Index Dir,solution-oriented,Equity: Thematic (Broad),INF247L01EB5,153138,Direct,17.86,,,BSE 500 TRI,-1.52,,,,,,,,,,,,17,https://www.valueresearchonline.com/funds/44755/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Nifty India Defence ETF,solution-oriented,Equity: Thematic (Broad),INF247L01CU9,152710,Direct,7.29,,,BSE 500 TRI,-1.52,,,,,,,,,,,,19,https://www.valueresearchonline.com/funds/44517/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Nifty India Defence Index Dir,solution-oriented,Equity: Thematic (Broad),INF247L01CW5,152712,Direct,7.26,,,BSE 500 TRI,-1.52,,,,,,,,,,,,19,https://www.valueresearchonline.com/funds/44397/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Nifty India Tourism ETF,solution-oriented,Equity: Thematic (Broad),INF247L01DV4,153072,Direct,-13.76,,,BSE 500 TRI,-1.52,,,,,,,,,,,,15,https://www.valueresearchonline.com/funds/45240/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Nifty MidSmall IT and Telecom Index Dir,solution-oriented,Equity: Thematic (Broad),INF247L01DY9,153029,Direct,-13.76,,,BSE IT TRI,-32.38,,,,,,,,,,,,20,https://www.valueresearchonline.com/funds/44682/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Nifty Realty ETF,solution-oriented,Equity: Thematic (Broad),INF247L01DT8,153068,Direct,-12.74,,,BSE 500 TRI,-1.52,,,,,,,,,,,,10,https://www.valueresearchonline.com/funds/44250/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Nifty Services Sector ETF,solution-oriented,Equity: Thematic (Broad),INF247L01DS0,153066,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45660/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Services Dir,solution-oriented,Equity: Thematic (Broad),INF247L01FE6,153558,Direct,9.44,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45186/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),INF247L01FS6,153749,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,24,https://www.valueresearchonline.com/funds/45393/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Nippon India Active Momentum Dir,solution-oriented,Equity: Thematic (Broad),INF204KC1EK5,153274,Direct,8.3,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44938/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Nippon India Nifty Realty Index Dir,solution-oriented,Equity: Thematic (Broad),INF204KC1DY8,153060,Direct,-12.77,,,BSE 500 TRI,-1.52,,,,,,,,,,,,10,https://www.valueresearchonline.com/funds/44712/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Quant Commodities Dir,solution-oriented,Equity: Thematic (Broad),INF966L01DF3,152255,Direct,12.53,,,BSE 500 TRI,-1.52,,,,,,,,,,,,14,https://www.valueresearchonline.com/funds/43966/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Quant Momentum Dir,solution-oriented,Equity: Thematic (Broad),INF966L01CZ3,152189,Direct,6.55,,,BSE 500 TRI,-1.52,,,,,,,,,,,,15,https://www.valueresearchonline.com/funds/43882/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Quantum Ethical Dir,solution-oriented,Equity: Thematic (Broad),INF082J01473,153094,Direct,-4.45,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44771/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Samco Active Momentum Dir,solution-oriented,Equity: Thematic (Broad),INF0K1H01081,151753,Direct,1.14,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/43515/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Samco Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),INF0K1H01180,152586,Direct,0.79,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44280/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
SBI Comma Dir,solution-oriented,Equity: Thematic (Broad),INF200K01SB6,119705,Direct,9.3,18.62,12.58,BSE 500 TRI,-1.52,12.67,12.33,5.9,0.98,0.77,16.73,18.75,,,,,25,https://www.valueresearchonline.com/funds/17523/,12,4,3,3,N/A,22,Moderate Risk
SBI Equity Minimum Variance Dir,solution-oriented,Equity: Thematic (Broad),INF200KA1A71,146643,Direct,-0.54,9.53,10.68,BSE 500 TRI,-1.52,12.67,12.33,-2.28,0.88,0.28,14.5,9.9,,,,,25,https://www.valueresearchonline.com/funds/39364/,2,2,3,4,N/A,11,High Risk
SBI Quality Dir,solution-oriented,Equity: Thematic (Broad),INF200KB1AG6,154177,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45793/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Shriram Multi Sector Rotation Dir,solution-oriented,Equity: Thematic (Broad),INF680P01455,153076,Direct,0.33,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44669/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Sundaram Multi-Factor Dir,solution-oriented,Equity: Thematic (Broad),INF903JA1LV6,153669,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45285/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Sundaram Services Dir,solution-oriented,Equity: Thematic (Broad),INF903JA1FA2,144835,Direct,0.02,15.99,16.37,BSE 500 TRI,-1.52,12.67,12.33,3.27,0.92,0.66,15.01,15.71,,,,,25,https://www.valueresearchonline.com/funds/37577/,10,4,3,4,N/A,21,Moderate Risk
Tata BSE Select Business Groups Index Dir,solution-oriented,Equity: Thematic (Broad),INF277KA1DA2,153132,Direct,0.02,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44792/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Tata Ethical Dir,solution-oriented,Equity: Thematic (Broad),INF277K01NG4,119172,Direct,-8.49,5.77,8.03,BSE 500 TRI,-1.52,12.67,12.33,-5.36,0.89,0.07,14.53,6.83,,,,,25,https://www.valueresearchonline.com/funds/16683/,1,2,3,4,N/A,10,High Risk
Tata Housing Opportunities Dir,solution-oriented,Equity: Thematic (Broad),INF277KA1497,150532,Direct,-1.57,11.16,,BSE 500 TRI,-1.52,12.67,,-2.05,1.16,0.33,18.86,12.09,,,,,25,https://www.valueresearchonline.com/funds/42447/,2,2,2,1,N/A,7,High Risk
Tata Nifty Capital Markets Index Fund Dir,solution-oriented,Equity: Thematic (Broad),INF277KA1CO5,152951,Direct,17.52,,,BSE 500 TRI,-1.52,,,,,,,,,,,,17,https://www.valueresearchonline.com/funds/44638/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Tata Nifty India Tourism Index Dir,solution-oriented,Equity: Thematic (Broad),INF277KA1CC0,152742,Direct,-13.54,,,BSE 500 TRI,-1.52,,,,,,,,,,,,15,https://www.valueresearchonline.com/funds/44426/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Tata Nifty Realty Index Dir,solution-oriented,Equity: Thematic (Broad),INF277KA1AO9,152570,Direct,-12.81,,,BSE 500 TRI,-1.52,,,,,,,,,,,,10,https://www.valueresearchonline.com/funds/44261/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Taurus Ethical Dir,solution-oriented,Equity: Thematic (Broad),INF044D01CJ0,118876,Direct,-4.03,12.72,10.48,BSE 500 TRI,-1.52,12.67,12.33,0.71,0.94,0.48,15.52,13.3,,,,,25,https://www.valueresearchonline.com/funds/16658/,6,2,3,4,N/A,15,Moderately High Risk
The Wealth Company Ethical Dir,solution-oriented,Equity: Thematic (Broad),INF2F0001214,153895,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45525/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Union Active Momentum Dir,solution-oriented,Equity: Thematic (Broad),INF582M01KG9,153109,Direct,9.44,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44784/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
UTI BSE Housing Index Dir,solution-oriented,Equity: Thematic (Broad),INF789F1AYR1,151764,Direct,-6.59,11.25,,BSE 500 TRI,-1.52,12.67,,-2.02,1.16,0.33,19.4,12.14,,,,,25,https://www.valueresearchonline.com/funds/43521/,2,2,2,1,N/A,7,High Risk
WhiteOak Capital Quality Equity Dir,solution-oriented,Equity: Thematic (Broad),INF03VN01977,153189,Direct,-4.66,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44853/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
WhiteOak Capital Special Opportunities Dir,solution-oriented,Equity: Thematic (Broad),INF03VN01902,152644,Direct,8.37,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44333/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
ABSL Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF209K01WC7,119591,Direct,-4.42,10.76,12.39,BSE 500 TRI,-1.52,12.67,12.33,-1.67,0.96,0.34,15.58,11.06,,,,,25,https://www.valueresearchonline.com/funds/15834/,4,2,3,3,N/A,12,Moderately High Risk
Axis Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF846K013X0,152805,Direct,-1.98,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44466/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Axis NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),INF846K01TQ8,153397,Direct,-0.83,12.5,,BSE 500 TRI,-1.52,12.67,,-0.19,0.98,0.42,16.31,12.66,,,,,25,https://www.valueresearchonline.com/funds/41685/,4,2,3,3,N/A,12,Moderately High Risk
Bajaj Finserv Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF0QA701946,153075,Direct,-2.83,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44689/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Bank of India Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF761K01GI7,153139,Direct,0.37,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44808/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Baroda BNP Paribas India Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF251K01PT7,150266,Direct,-2.94,11.33,12.92,BSE 500 TRI,-1.52,12.67,12.33,-0.71,0.92,0.38,15.51,11.73,,,,,25,https://www.valueresearchonline.com/funds/37339/,4,2,3,4,N/A,13,Moderately High Risk
Canara Robeco Consumer Trends Dir,solution-oriented,Equity: Thematic (Infra),INF760K01DU1,118273,Direct,-3.79,12.15,13.78,BSE 500 TRI,-1.52,12.67,12.33,-0.6,1,0.41,16,12.38,,,,,25,https://www.valueresearchonline.com/funds/16600/,4,2,3,3,N/A,12,Moderately High Risk
Edelweiss Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF754K01TY2,153214,Direct,0.66,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44882/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Groww Nifty Non-Cyclical Consumer Index Dir,solution-oriented,Equity: Thematic (Infra),INF666M01IE9,152637,Direct,-5.58,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44325/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
HDFC Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF179KA1IZ7,128629,Direct,-2.37,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/43559/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
HDFC Nifty India Consumption Index Dir,solution-oriented,Equity: Thematic (Infra),INF179KC1KA4,154179,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45800/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
HSBC Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF336L01QZ9,152032,Direct,1.48,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/43710/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
ICICI Pru Bharat Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF109KC1YD4,146951,Direct,-0.37,12.99,15.23,BSE 500 TRI,-1.52,12.67,12.33,0.46,0.93,0.47,15.31,12.97,,,,,25,https://www.valueresearchonline.com/funds/39672/,6,2,3,4,N/A,15,Moderately High Risk
ICICI Pru Nifty India Consumption ETF,solution-oriented,Equity: Thematic (Infra),INF761K01306,109254,Direct,-0.66,12.71,,BSE 500 TRI,-1.52,12.67,,-0.01,0.98,0.43,16.34,12.85,,,,,25,https://www.valueresearchonline.com/funds/41802/,4,2,3,3,N/A,12,Moderately High Risk
Invesco India Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF205KA1BI6,153900,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45529/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
ITI Bharat Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF00XX01DG1,153260,Direct,2.13,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44922/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Kotak Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF174KA1PP8,152169,Direct,5.6,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/43860/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Kotak NIFTY India Consumption ETF,solution-oriented,Equity: Thematic (Infra),INF174KA1VN0,153519,Direct,-0.58,12.82,,BSE 500 TRI,-1.52,12.67,,0.09,0.98,0.44,16.33,12.95,,,,,25,https://www.valueresearchonline.com/funds/42398/,6,2,3,3,N/A,14,Moderately High Risk
LIC MF Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF767K01SD0,153948,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45568/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Mahindra Manulife Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF174V01663,145356,Direct,-1.83,11.45,12.5,BSE 500 TRI,-1.52,12.67,12.33,-0.88,0.95,0.38,15.68,11.74,,,,,25,https://www.valueresearchonline.com/funds/37847/,4,2,3,4,N/A,13,Moderately High Risk
Mirae Asset Great Consumer Dir,solution-oriented,Equity: Thematic (Infra),INF769K01BL5,118837,Direct,0.09,12.53,14.9,BSE 500 TRI,-1.52,12.67,12.33,-0.27,1.01,0.41,16.95,12.81,,,,,25,https://www.valueresearchonline.com/funds/16584/,4,2,3,3,N/A,12,Moderately High Risk
Mirae Asset Nifty India New Age Consumption ETF,solution-oriented,Equity: Thematic (Infra),INF769K01NM8,153194,Direct,-1.99,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44832/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Mirae Asset Nifty India New Age Consumption ETF FoF Dir,solution-oriented,Equity: Thematic (Infra),INF769K01NP1,153192,Direct,-2.22,,,BSE 500 TRI,-1.52,,,,,,,,,,,,1,https://www.valueresearchonline.com/funds/44835/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF247L01GA2,153913,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45543/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Motilal Oswal Nifty MidSmall India Consumption Index Dir,solution-oriented,Equity: Thematic (Infra),INF247L01DU7,153025,Direct,-7.22,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44680/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Nippon India Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF204K01G29,118722,Direct,-3.86,12.53,15.27,BSE 500 TRI,-1.52,12.67,12.33,-0.21,0.97,0.42,16.33,12.59,,,,,25,https://www.valueresearchonline.com/funds/16131/,4,2,3,3,N/A,12,Moderately High Risk
Nippon India ETF Nifty India Consumption,solution-oriented,Equity: Thematic (Infra),INF204KC1EI9,153479,Direct,-0.76,12.59,13.59,BSE 500 TRI,-1.52,12.67,12.33,-0.12,0.98,0.42,16.32,12.74,,,,,25,https://www.valueresearchonline.com/funds/25700/,4,2,3,3,N/A,12,Moderately High Risk
Quant Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF966L01DN7,152336,Direct,0.25,,,BSE 500 TRI,-1.52,,,,,,,,,,,,12,https://www.valueresearchonline.com/funds/44053/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
SBI Consumption Opportunities Dir,solution-oriented,Equity: Thematic (Infra),INF200K01RM5,120575,Direct,-6.92,9.18,14.34,BSE 500 TRI,-1.52,12.67,12.33,-3.33,0.99,0.23,16.65,9.63,,,,,25,https://www.valueresearchonline.com/funds/17525/,2,2,3,3,N/A,10,High Risk
SBI Nifty Consumption ETF,solution-oriented,Equity: Thematic (Infra),INF200KB1449,153015,Direct,-0.72,12.64,,BSE 500 TRI,-1.52,12.67,,-0.08,0.98,0.43,16.34,12.78,,,,,25,https://www.valueresearchonline.com/funds/41572/,4,2,3,3,N/A,12,Moderately High Risk
SBI Nifty India Consmpn Index Dir,solution-oriented,Equity: Thematic (Infra),INF200KB1449,153015,Direct,-0.89,,,BSE 500 TRI,-1.52,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/44672/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Sundaram Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF903J01NH5,119595,Direct,-6.13,11.09,12.31,BSE 500 TRI,-1.52,12.67,12.33,-1.21,0.94,0.34,16.36,11.39,,,,,25,https://www.valueresearchonline.com/funds/16163/,4,2,3,4,N/A,13,Moderately High Risk
Tata BSE Multicap Consmpn 50:30:20 Index Dir,solution-oriented,Equity: Thematic (Infra),INF277KA1EP8,154066,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45705/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
Tata India Consumer Dir,solution-oriented,Equity: Thematic (Infra),INF277K013A6,135805,Direct,6.37,16.42,15.93,BSE 500 TRI,-1.52,12.67,12.33,3.43,0.97,0.62,16.92,16.26,,,,,25,https://www.valueresearchonline.com/funds/31360/,10,4,3,3,N/A,20,Moderate Risk
Union Consumption Dir,solution-oriented,Equity: Thematic (Infra),INF582M01MH3,154020,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45669/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
UTI India Consumer Dir,solution-oriented,Equity: Thematic (Infra),INF789F01VF3,120780,Direct,-0.83,11.18,11.07,BSE 500 TRI,-1.52,12.67,12.33,-1.33,0.98,0.35,16.41,11.53,,,,,25,https://www.valueresearchonline.com/funds/15894/,4,2,3,3,N/A,12,Moderately High Risk
WhiteOak Capital Consumption Opportunities Dir,solution-oriented,Equity: Thematic (Infra),INF03VN01AD3,154161,Direct,,,,BSE 500 TRI,,,,,,,,,,,,,25,https://www.valueresearchonline.com/funds/45780/,N/A,N/A,N/A,N/A,N/A,,Insufficient Data
ABSL ESG Integration Strategy Dir,solution-oriented,Equity: Thematic (ESG),INF209KB1U76,148637,Direct,-1.61,12.3,10.41,BSE 100 TRI,-3.49,10.62,11.27,1.68,0.99,0.46,14.88,12.6,,,,,25,https://www.valueresearchonline.com/funds/41221/,8,2,3,3,N/A,16,Moderately High Risk
